text|label|lang|font
Gafisa ( GFSA3 ) reforça aposta alta renda apesar prejuízo quarto trimestre ; papéis fecham queda 6 % B3 . Construtora reverteu lucro líquido último trimestre 2022 , apresentou melhora receita líquida . Gafisa ( GFSA3 ) reforçou nesta quarta-feira ( 29 ) tese tornar construtora segmento alta renda segue curso . despeito prejuízo líquido R $ 3 , 68 milhões quarto trimestre 2022 , revertendo lucro R $ 49 milhões ano antes , CEO companhia , Sheyla Resende , destacou teleconferência analistas companhia atingiu maior volume vendas últimos cinco anos . vendas brutas Gafisa atingiram R $ 1 , 1 bilhão 2022 , crescimento 50 % , enquanto vendas líquidas subiram 67 % período , atingindo R $ 971 , 3 milhões . receita líquida quarto trimestre 2022 R $ 325 , 7 milhões , alta 46 , 6 % sobre receita R $ 222 , 1 milhões ano antes . “ Seguimos estratégia alta renda , resiliente variações mercado . banco terras suficiente executar pipeline neste ano ” , afirmou executiva . Gafisa encerrou 2022 banco terrenos avaliados R $ 12 bilhões Valor Geral Venda ( VGV ) . resultado trimestral encontrou reação negativa mercado acionário nesta quarta-feira . ações Gafisa fecharam queda 6 , 31 % , R $ 6 , 09 . Resende destacou companhia segue focada trabalhar empreendimentos luxo eixo Rio-São Paulo – cerca 98 % estoque projetos Gafisa dois estados . todo , 85 % estoque empreendimentos alto padrão . CFO Gafisa , Edmar Lopes Neto , lembrou último trimestre difícil empresas diversos setores . efeitos aumento custo capital base “ esticada ” relação 2021 favoreceram companhias . “ resultados vieram dentro expectativas , vez todos lançamentos saíram conforme planejado ” companhia encerrou ano R $ 460 milhões caixa disponibilidades dívida líquida cerca R $ 1 , 2 bilhão . Durante 2022 captados aproximadamente R $ 600 milhões aplicação , principalmente , projetos curso incluindo compra terrenos . “ Gafisa encontra-se conformidade covenants financeiros ” , afirmou empresa , release resultados .|1|ptbr|infomoney
Oferece serviços avançados de manutenção de máquinas e desenvolvimento de processos para a indústria de papel e celulose no norte da China.|1|ptbr|financial-phrase-bank
Return on investment was 16.6 % compared to 15.8 % in 2004 .|2|eng|financial-phrase-bank
Devendo para hotéis de Gramado e Canela, CEO do Hurb xinga e expõe dados de clientes no WhatsApp|0|ptbr|google-news
Almost two thirds of Olvi 's net sales come from outside Finland .|1|eng|financial-phrase-bank
The period 's sales dropped to EUR 30.6 million from EUR 38.3 million , according to the interim report , released today .|0|eng|financial-phrase-bank
Southwest Airlines blew it again this week. What happened?|0|eng|google-news
"Análise: Haddad mira isenções fiscais para fazer caixa | WW"|1|ptbr|google-news
Comunicado à imprensa 3 de setembro de 2009 A Ruukki continua listada em dois Índices de Sustentabilidade Dow Jones: DJSI World e DJSI STOXX.|1|ptbr|financial-phrase-bank
Esta organização assumirá a responsabilidade pelas operações na Rússia.|1|ptbr|financial-phrase-bank
O Sampo Housing Loan Bank, uma unidade do finlandês Sampo Bank, tem avaliado seu título de € 1 bilhão (US $ 1,3 bilhão) em 99,889%, informou a Reuters.|1|ptbr|financial-phrase-bank
De acordo com a Governança Corporativa da CapMan Plc, a maioria dos membros dos comitês deve ser independente da Companhia.|1|ptbr|financial-phrase-bank
TN significa que o aparelho suporta o serviço de sistema de posicionamento global Telia Navigator da TeliaSonera.|1|ptbr|financial-phrase-bank
CNBC's Hadley Gamble also romantically linked to TPG's David Bonderman: sources|1|eng|google-news
Profit before taxes decreased to EUR 31.6 mn from EUR 50.0 mn the year before .|0|eng|financial-phrase-bank
sorrisos abraços , Haddad Rui Costa repetem disputa Dirceu Palocci . Disputa hoje assemelha 2003 , Dirceu porta-voz insatisfação PT política econômica ajuste patrocinada Palocci . encontro recente ministros Fernando Haddad ( Fazenda ) Rui Costa ( Casa Civil ) terminou dois abraçados sorridentes , praticamente , “ repeteco ” cena protagonizada ex-ministros Antônio Palocci José Dirceu início primeiro mandato presidente Luiz Inácio Lula Silva , 20 anos . dois principais homens confiança Lula 2023 entraram rota colisão conta vazamentos envolvendo reuniões sobre projeto nova âncora fiscal , ronda desentendimentos bastidores pressa governo destravar crescimento Produto Interno Bruto ( PIB ) cenário juros altos . disputa hoje assemelha , grande medida , 2003 , Dirceu porta-voz insatisfação PT política econômica ajuste fiscal patrocinada Palocci – apontada época reedição governo FHC . aproximação Palocci mercado vista desconfiança ação BNDES , motivo divisão agora . época , Lula chamava Dirceu “ capitão ” Palocci “ craque ” time . Palocci conseguiu ganhar espaço sobre Dirceu PIB começou reagir . semana passada , Rui Costa apelidado presidente “ Dilma calças ” . Haddad buscado articulação política apoio projeto fiscal , encontrado respaldo presidente Câmara , Arthur Lira ( PP-AL ) . ministro aposta arcabouço ganhar confiança levar início queda juros . ALINHAMENTORui Costa Ministério Fazenda , quinta-feira passada , “ selar paz ” , mostrar “ alinhamento ” Haddad afirmar público brigas . “ Olha sorriso sorriso ” , disse chefe Casa Civil , abraçado Haddad . dois fizeram questão posar juntos câmeras . bastidores , ainda ressentimentos . área econômica , existe visão ministro Casa Civil entendido completo projeto novo arcabouço . Avalia-se existiria muita gente governo falando temas econômicos tomando medidas consultar Ministério Fazenda , ocorreu redução juros consignado INSS . Palácio Planalto , contrário , leitura amplificação ruídos torno abertura espaço investimentos , existiriam prática . Lula permitiu anúncio novo arcabouço , previsto semana passada , adiou divulgação , ainda data marcada . Estadão ouviu integrantes governo reconheceram embaraço Haddad Costa sinaliza embate antecipado disputa sucessão Lula . vice-presidente Geraldo Alckmin ministra Planejamento , Simone Tebet , outros dois presidenciáveis , têm dado apoio Haddad . META PIBLula definiu prioridade neste início governo acelerar PIB . , governo acionado medidas estímulo crescimento , acabam tendo impacto negativo contas públicas ajuste fiscal anunciado Haddad . Estadão apurou meta crescimento governo persegue 2 , 5 % 3 % , números aqui , contrário , mostram economia brasileira perdendo tração março . pesquisa Focus , feita Banco Central analistas mercado , aponta crescimento bem débil desejado presidente : projeção média 0 , 88 % PIB neste ano . Nesse sentido , ajuste fiscal proposto Haddad 2023 nova âncora fiscal leve reversão déficit contas públicas 2024 encarado pedra caminho , motivo acionou “ fogo amigo ” direção Haddad artilharia contra presidente Banco Central , Roberto Campos Neto – transformado governo principal vilão crescimento econômico taxa Selic patamar 13 , 75 % . mercado financeiro , analistas falam dois cenários primeiro ano novo governo : otimista , probabilidade baixa , intermediário/negativo , provável . cenário otimista , governo faria inflexão imediato , tendo frente Haddad , discurso ações concretas linha ajuste fiscal retomada agenda reformas . Fazenda precisaria passar atuar pulso busca ajuste fiscal linha contraponto agenda política . cenário apontado provável , intermediário/negativo , haveria espécie continuidade sinais observados transição disputa cada vez menos velada áreas políticas econômicas governo . governo tenderia falar equilíbrio fiscal , implementar plano robusto . longo primeiro semestre , tendência piora gradual quadro econômico geral , conta pressões inflacionárias ainda resilientes , taxa Selic alta , recuo atividade pressões gastos . Nesse cenário , risco precisaria contido deterioração inflação preços mercado . pergunta faz agora Lula cederá mercado vai fazer aposta dobrada política desenvolvimentista .|1|ptbr|infomoney
As vendas líquidas da empresa em 2010 totalizaram 311,4 MEUR com uma margem operacional de 13,9 por cento.|1|ptbr|financial-phrase-bank
O CEO da Efore, Reijo Maihaniemi, disse que a empresa desenvolveu e já entregou unidades de fonte de alimentação para os respectivos sistemas baseados nesta tecnologia para a empresa do setor chinesa ZTE Corp SHE: 000063.|1|ptbr|financial-phrase-bank
- UPM-Kymmene upgraded to ` in-line ' from ` underperform ' by Goldman Sachs .|2|eng|financial-phrase-bank
Unidade defesa Embraer ( EMBR3 ) , novo presidente , foca internacionalização . focos Índia , força aérea país ter feito pedido informações potencial aquisição aeronaves médio porte . PAULO ( Reuters ) – unidade defesa segurança Embraer objetivo 2023 materializar internacionalização , foco especialmente aumento vendas cargueiro C-390 Millennium , disse Reuters presidente divisão , Bosco Costa Junior . companhia exibiu C-390 – conhecido KC-390 – evento Índia neste mês , vê ideal país asiático outras nações Europa Oriente Médio , disse Costa Junior , nomeado cargo final 2022 , entrevista quinta-feira . ano passado , governo holandês selecionou cinco aeronaves C-390 Millennium substituir frota atual C-130 Hercules , Lockheed Martin , deve juntar Brasil , Portugal Hungria países ter KC-390 . Agora , objetivo Embraer expandir lista , governo Brasil empresa concordaram ano passado reduzir 22 19 unidades encomendas C-390 Força Aérea Brasileira , pondo fim longa disputa partes . focos Embraer Índia , especialmente força aérea país ter feito pedido informações potencial aquisição aeronaves médio porte , segmento C-390 concorre diretamente C-130 , Lockheed . “ Índia países gente vê KC-390 poderia desempenhar baita bom papel ” , disse Costa Junior , destacando Embraer fornecido informações Índia , embora processo ainda estágio inicial . Neste mês , Embraer apresentou C-390 AeroIndia , evento Bangalore , após ter realizado turnês aeronave países Inglaterra , Emirados Árabes Unidos República Tcheca ano passado . Coreia Sul vista potencial compradora , Embraer tendo assinado memorandos entendimento suporte KC-390 país . Costa Junior disse “ momento KC-390 Europa todo , Oriente Médio Ásia super positivo ” . Europa , compradores momento todos membros Otan . Embraer havia dito ano passado guerra Rússia Ucrânia poderia oportunidade produtos C-390 Super Tucano , avião ataque leve , projetando melhoria margens unidade defesa partir deste ano . “ gente visto países caminhando caças quinta geração , horas voo caras , têm olhado Super Tucano solução missões operacionais simples ” , disse executivo . Embraer prevê divulgar resultados quarto trimestre 10 março . primeiros nove meses ano passado , unidade Defesa & Segurança respondeu cerca 12 % receita total empresa , abaixo 16 , 5 % período ano anterior .|2|ptbr|infomoney
First quarter underlying operating profit rose to 41 mln eur from 33 mln a year earlier .|2|eng|financial-phrase-bank
Os membros da Dopplr compartilham planos de viagens pessoais e de negócios em particular com suas redes e destacam lugares interessantes para ficar, comer e explorar em cidades ao redor do mundo.|1|ptbr|financial-phrase-bank
Meta deve começar nova rodada demissões , diz Washington Post . empresa controladora Facebook planeja empurrar alguns líderes cargos nível inferior , nivelando camadas gerenciamento big tech . Meta Platforms , dona Facebook , Instagram Whastapp , preparando nova rodada cortes postos trabalhos esforço reestruturação redução quadro funcionários pode afetar milhares trabalhadores . informação Washington Post . ano passado , gigante mídia social disse demitiria 13 % força trabalho , 11 . 000 funcionários , enquanto enfrenta custos crescentes mercado publicitário fraco . empresa busca reduzir camadas hierárquicas , reduzindo quantidade gerentes coordenadores níveis intermediários , informou Washington Post , citando pessoas familiarizadas assunto . Além focar liderança , empresa considerando cortes tradicionais , eliminação projetos . esforços , direcionados divisões empresa redor mundo , podem acontecer único dia , provavelmente implantados toda empresa próximos meses . novas demissões acontecem Zuckerberg tentou tranquilizar trabalhadores “ previa demissões ” empresa cortou 11 . 000 empregos – cerca 13 % força trabalho – novembro . época , Zuckerberg dito funcionários restantes empresa havia feito corte substancial “ minimizar chance ter fazer demissões amplas futuro previsível ” . início fevereiro , contudo , Zuckerberg avisou 2023 “ ano eficiência ” , prometendo investidores cortaria gerência intermediária aceleraria tomada decisões empresa , indicando possibilidade cortes .|0|ptbr|infomoney
